UNITID,SCUGFFN,SCUGFFP,UAGRNTP,UAGRNTT,UPGRNTP,UPGRNTT,UFLOANP,UFLOANT
458210,12,0,65,12093252,45,5930015,84,22851503
458229,18,1,70,10479976,57,5773362,92,19139757
458265,321,38,84,4392849,76,3448377,80,5641992
458274,27,8,75,1180684,60,1043789,58,1610465
458380,26,33,92,438690,91,420177,94,612307
458405,314,46,69,2279160,64,1822768,47,2483638
458423,0,0,55,296995,55,296995,48,398184
458441,299,45,84,3607899,84,3047244,70,4669821
458496,18,7,91,1471806,66,736403,66,1377883
458681,47,11,81,2044214,76,1583827,73,2603988
458803,57,25,67,697624,65,552197,59,1055673
458812,21,16,50,269747,46,197365,55,524099
458821,26,39,64,219920,62,185005,45,257313
458830,73,31,62,653204,60,546810,50,940760
458849,30,33,55,195126,55,177579,51,365843
458858,62,24,62,747913,61,576530,49,1068865
458867,85,26,64,1109635,62,854621,51,1480316
458885,0,0,86,1674550,85,1627988,92,3761064
458919,12,0,80,29604007,79,28459128,87,68683145
458955,0,0,86,2246063,86,2192410,92,5200422
458964,3,0,78,10107281,77,9609030,87,24273083
458973,3,0,76,9763958,75,9341376,84,23251463
458982,72,14,74,2575842,53,1238161,51,2166162
459000,56,43,66,452173,65,337328,52,568529
459019,46,32,61,381654,61,360642,57,719584
459046,39,29,68,442001,67,370288,55,660275
459055,52,45,74,354160,72,299335,54,545807
459064,49,36,51,327707,47,247597,47,560265
459116,10,6,67,618657,52,448668,55,864515
459125,9,82,82,52740,82,52740,64,44331
459170,47,10,60,1349503,50,1091239,50,1774787
459189,0,0,25,298920,19,143442,14,203479
459198,70,16,68,1368394,55,1233772,54,1925719
459204,593,28,57,7330688,54,5672943,57,11363034
459213,438,13,78,8779048,51,7895059,69,19400607
459231,42,19,73,797903,50,586801,64,1293408
459259,5,2,89,1426373,50,573700,64,1976017
459268,5,2,87,1539353,56,644968,49,1387775
459277,155,27,38,699247,12,551794,20,776745
459286,43,15,72,1401745,60,821566,54,1184499
459295,37,31,25,191364,25,173114,35,227462
459301,29,19,64,395973,47,354631,55,750642
459310,27,47,100,353115,100,353115,100,189126
459329,211,68,69,827297,52,571569,0,0
459347,7,7,52,243853,52,243853,63,413396
459374,32,14,55,277169,55,277169,75,840572
459392,60,26,41,474310,35,430310,52,871838
459408,18,30,34,111463,34,111463,0,0
459417,11,12,70,406114,35,148993,66,469727
459426,128,72,61,570740,49,391543,74,616624
459462,202,58,58,799361,42,777631,50,1353465
459499,40,85,77,179065,60,129007,74,254098
459514,229,88,65,735492,63,659774,64,797574
459523,52,87,90,257705,87,222059,0,0
459532,63,48,78,363771,67,363771,68,474082
459541,14,37,45,93870,45,93870,29,66259
459550,49,23,65,547615,42,445745,57,852331
459578,26,18,74,548191,61,435057,57,603599
459727,28,5,82,3084103,49,1449183,50,2379395
459824,0,0,74,313396,6,25436,17,88965
459842,9,2,88,3632871,60,1663833,81,5400337
459851,25,5,92,3025500,67,1490154,81,3890833
459949,664,11,78,21354665,53,13876685,48,20336267
459958,182,30,71,2194646,69,1942139,61,2832992
459967,881,86,82,3524879,73,3047641,73,4187440
459985,790,91,86,3027024,78,2595539,70,3414080
459994,10,0,50,18054992,48,16878873,52,39282141
460011,62,22,71,984028,62,763539,50,962465
460020,72,14,80,2038423,74,1757362,68,2580539
460093,59,47,79,553085,71,419809,60,563808
460109,124,45,69,1050140,62,796152,59,1307917
460118,149,49,68,1162034,61,854971,55,1286413
460127,79,36,59,749026,53,543309,50,848287
460136,761,49,62,4518956,50,3569495,54,7556444
460145,73,21,83,1399688,83,1364688,88,2720410
460172,571,56,69,3497973,63,2854057,56,4457243
460181,859,85,63,2431001,61,2276401,72,4694880
460190,209,35,68,1523031,64,1392561,68,2256955
460206,881,81,64,2735574,62,2542679,67,4837226
460349,2,0,53,2441905,47,2172445,75,7602882
460376,0,0,3,1048,3,388,28,42680
460385,32,52,98,258193,39,81985,74,348848
460394,846,8,66,18881977,24,9885847,1,520479
460455,4,4,83,591325,73,361813,82,685344
460464,776,7,55,15761002,19,8526030,1,517843
460482,35,24,92,908826,90,751992,90,1041079
460516,164,85,74,576727,71,550227,68,776383
460525,129,88,67,398966,61,376316,57,605762
460534,403,84,84,1678800,81,1611400,71,1874360
460543,1139,48,78,7814342,51,5128392,63,9974004
460677,169,43,99,2082422,99,1958382,0,11000
460701,22,8,70,546200,70,546200,60,788187
460738,0,0,7,458570,7,458570,13,1421516
460756,188,30,56,1869888,56,1755849,54,2166648
460765,58,100,55,138460,55,138460,43,105649
460783,87,24,78,1547225,78,1499072,65,2289043
460808,29,97,53,36014,53,36014,67,69334
460817,308,54,58,1880055,56,1556414,41,2338280
460826,517,55,78,4126129,75,3310343,64,5601322
460835,339,39,68,3299948,59,2531925,46,3763577
460862,31,9,48,765145,39,600988,50,1186060
460871,1,0,83,1389557,49,897881,78,3771687
460899,22,12,81,1522162,71,734272,73,1452356
460914,9,2,35,630034,35,617796,42,1404724
460932,111,100,23,93072,23,93072,32,209948
460969,121,25,64,1473100,63,1370681,51,1541043
460978,251,56,64,1016424,59,878528,56,1406551
460987,124,67,37,339293,37,339293,45,539170
460996,69,38,78,447153,25,204735,28,364116
461014,191,18,88,4813107,77,3691974,83,7178828
461023,61,9,52,1812407,52,1795701,57,3246829
461032,10,6,69,673671,54,543217,49,805386
461087,252,31,37,1145311,20,681295,0,0
461111,40,71,71,186607,71,186607,0,0
461148,287,22,78,13033364,26,1952075,31,3478153
461157,17,40,0,0,0,0,0,0
461175,159,41,20,305346,14,243350,0,0
461193,92,27,74,1154018,47,787969,71,1783492
461218,445,55,84,4459327,80,3427847,84,5941491
461245,50,23,37,148334,15,74330,0,0
461254,53,98,94,295800,94,295800,81,368000
461263,3,4,70,241474,70,238399,64,250705
461272,11,11,60,195600,43,155200,51,275446
461281,0,0,12,197159,12,194549,13,490871
461290,27,79,74,146158,56,34340,62,107319
461306,72,64,62,214553,36,143106,0,0
461315,17,20,93,444416,62,241786,0,0
461324,0,0,19,559886,19,559886,33,2062892
461333,0,0,0,0,0,0,11,195513
461342,64,41,47,368188,44,334478,60,618270
461379,4,8,39,61651,31,50671,55,127098
461388,48,45,65,296673,47,210374,38,193922
461412,0,0,100,365890,37,202890,23,185919
461421,31,10,67,897527,46,665218,54,1187688
461430,0,0,46,1523496,46,1523496,48,2874579
461494,44,16,64,678335,45,503307,54,1094192
461500,5,19,56,81488,56,62688,0,0
461528,8,6,77,551303,17,139235,28,246151
461537,5,19,48,62845,48,62845,63,111265
461555,71,45,52,406496,52,406496,48,622931
461573,72,61,50,250967,50,250967,64,427109
461582,30,15,52,415740,52,403440,41,541616
461591,20,11,72,732626,49,444970,44,712570
461607,37,23,78,569272,78,569272,68,642051
461625,15,30,100,129147,100,129147,0,0
461643,0,0,33,77637,22,45310,22,62615
461652,13,17,58,175656,58,175656,64,297493
461689,182,33,64,1565971,55,1248161,53,2103673
461704,118,53,70,746828,48,411041,55,677999
461713,18,20,53,189518,47,147783,52,262732
461722,45,79,35,96987,35,96987,63,178155
461740,24,45,70,173449,68,138921,66,201364
461759,34,17,80,970887,66,588815,0,0
461768,111,31,48,500076,48,500076,44,855930
461786,31,97,66,96343,66,96343,69,167620
461795,49,18,78,1407572,32,466329,22,314154
461810,50,76,56,170393,56,170393,0,0
461829,121,44,57,730290,55,725290,61,756000
461838,105,36,23,164654,21,113239,24,337963
461847,7,8,51,244846,27,129868,0,0
461856,287,52,94,1473390,94,1329733,92,1942837
461865,120,80,93,1391487,77,516358,73,875129
461874,49,47,70,306364,70,306364,74,462867
461883,9,9,46,116747,10,23726,12,40914
461892,76,27,45,498147,44,457841,45,747522
461908,46,22,32,291767,32,291767,32,537371
461917,35,13,60,650869,42,450640,43,809411
461926,70,33,76,689281,52,489073,46,505998
461944,21,28,66,213817,66,213817,68,331955
461953,13,13,68,127712,68,127712,69,210061
461962,237,52,64,1375279,18,274626,54,1207609
461999,84,55,58,366148,58,366148,68,495590
462008,45,12,67,1151688,48,891472,51,1772027
462017,40,28,51,322892,51,322892,61,600016
462035,78,15,45,711618,44,695064,45,1036869
462053,105,62,88,1091591,71,724443,75,1146000
462062,26,19,63,338368,50,270553,54,420232
462071,20,9,55,603632,50,552539,53,831623
462336,8,13,60,245086,56,155680,52,162945
462345,26,33,38,105538,30,85038,59,224184
462354,74,27,98,3627446,36,391021,75,1313487
463056,621,40,74,12885343,44,3393558,40,3502265
464226,172,24,100,16305469,49,1616909,77,3933893
465812,1931,18,90,63507908,79,53145271,81,100122564
466921,2,0,77,1388186,52,937799,85,3943593
466930,5,0,80,2767329,49,1743517,77,7367082
467094,59,14,72,1271600,71,1212041,70,1841698
467368,23,11,79,677091,73,534265,77,1175068
467863,30,10,71,1030003,53,817145,57,1347766
467872,20,7,76,1019211,56,803997,56,1284637
467906,25,12,76,860564,69,699353,56,872424
468246,79,43,84,682208,84,682208,75,1088012
468255,47,55,68,185721,68,185721,72,384082
468291,69,32,79,731337,77,621902,77,990126
468769,124,51,34,1116862,28,348340,12,189875
468848,344,39,94,2976279,69,2300074,66,3976789
468893,23,10,76,892066,65,677118,57,1037665
468909,448,41,94,4078000,79,3376988,79,5851599
468963,586,75,74,1890599,74,1890599,92,6418102
469416,37,22,100,917928,92,831629,0,0
469610,115,76,94,745650,94,745650,90,992571
469629,217,99,67,1239446,53,533253,53,872503
469638,183,33,89,3628607,82,2772867,92,4367770
469911,194,62,75,1042909,74,1034049,74,1659222
469920,181,70,76,870802,76,868423,76,1401725
469957,62,22,62,553601,41,425360,46,857576
470038,620,42,95,5285699,79,4458866,81,7914145
470047,3,4,84,379425,73,298258,71,580449
470296,14,58,58,51024,58,51024,71,87286
470393,16,11,72,589300,68,480638,67,706947
474863,10,1,47,5292108,47,3457610,74,9490685
474890,77,20,84,3252364,81,1912298,83,3346987
474906,12,19,58,242130,48,143387,50,233882
474915,231,35,62,1528275,60,1494275,62,2161166
474924,117,41,55,568915,55,561915,67,862147
475015,81,33,42,455078,37,422975,54,991529
475024,209,47,81,1708844,75,1443736,68,1896679
475033,0,0,84,1809155,0,0,1,16370
475060,218,48,90,2298072,90,1948537,75,2930639
475121,144,4,73,11478626,67,10055337,67,23291882
475130,0,0,74,47193,70,38041,30,19723
475176,291,27,64,2715259,55,2175194,61,4254081
475200,0,0,54,800840,49,645787,67,2016134
475273,0,0,89,2104145,63,1010508,83,3641681
475282,0,0,50,292025,32,204768,44,428102
475325,314,84,56,870486,55,845073,42,1196013
475398,0,0,18,87336,10,27130,13,59931
475404,31,17,28,189589,28,189589,29,591459
475413,22,36,43,82674,39,81674,49,126702
475422,0,0,46,186636,43,148273,68,570645
475431,68,45,76,488707,38,215903,38,317918
475459,377,39,93,4954769,89,4387386,93,7287142
475468,35,15,36,303741,36,298284,42,523810
475477,6,3,92,1116395,74,718788,83,1386341
475486,53,11,68,1242229,46,1065697,54,1872073
475547,10,6,69,509782,49,410465,62,775488
475556,23,10,52,641116,48,559883,56,1017779
475565,512,50,87,6641318,68,3446978,3,142057
475574,7,8,69,231905,69,231905,71,406254
475608,19,11,78,887610,40,287849,43,510915
475635,5,31,50,40548,50,35548,56,89000
475653,28,49,98,140677,98,140677,98,336231
475662,21,27,23,21602,23,18005,16,31205
475705,4,16,100,125112,64,72390,76,139163
475714,61,8,19,614824,16,478193,20,1175667
475723,117,16,58,720470,12,272681,0,0
475732,2,0,83,3073007,48,1930473,81,8839941
475741,2,1,81,787148,55,475866,82,1688041
475750,0,0,66,179759,61,161999,64,392857
475839,8,4,56,526345,54,484360,64,1113339
476063,257,59,73,1262594,61,864056,58,1351778
476179,63,29,64,606260,64,533240,53,979910
476230,58,53,65,379968,55,270505,54,434024
476294,39,19,68,770216,54,574035,48,762254
476355,0,0,12,8991,6,8544,68,456090
476489,13,7,93,908769,93,714923,45,193846
476498,120,49,79,944106,79,929881,0,0
476513,18,20,53,220323,53,189895,68,418957
476540,8,3,63,594282,63,587107,54,839017
476559,4,2,64,595101,64,585556,58,901333
476568,23,85,96,131089,89,119670,78,100982
476595,65,72,66,382750,66,282750,71,484417
476601,24,33,81,611163,57,229448,0,0
476610,50,58,53,135563,53,135563,53,202506
476629,67,37,32,310826,32,310826,59,960197
476674,6,18,61,64000,61,60000,3,3200
476683,63,10,42,1422498,42,1422498,46,2851844
476692,4,18,100,118070,45,54157,0,0
476708,47,21,41,474741,41,474741,35,622303
476717,143,25,100,9870967,94,4664150,0,0
476726,519,48,54,6249208,45,2287469,49,3715150
476735,42,89,55,103862,55,95262,55,125939
476753,69,21,8,123800,8,123800,8,183471
476780,49,40,49,296149,48,240649,0,0
476799,196,90,46,397289,46,373273,73,1092960
476805,9,16,56,128380,53,125550,61,285410
476814,0,0,66,1170652,66,1170652,79,2007498
476841,23,8,70,1106453,51,735655,52,1173179
476850,35,34,53,250319,53,250319,50,449249
476869,79,38,71,343208,71,343208,68,436951
476878,112,34,19,173593,19,164883,21,387761
476887,6,1,67,1906643,64,1596572,72,2627796
476896,41,47,67,289989,67,289989,65,406903
476902,29,27,38,198481,38,198481,54,413829
476939,598,66,69,2744847,65,2621810,73,4596002
476948,215,27,57,3442398,57,2800000,62,5939420
476957,16,80,65,49969,55,49969,40,44289
476966,140,54,54,391760,28,260709,30,383234
476975,19,0,32,9440017,28,8530500,40,24440569
476984,24,9,69,817365,46,649595,60,1404100
476993,165,49,30,383959,30,383959,47,971357
477002,28,39,15,44499,14,42499,18,64031
477039,2,0,78,6562405,62,2969865,88,8311772
478582,63,27,67,704174,67,624117,57,1133843
478591,149,71,69,531112,65,479519,68,596927
478616,45,21,69,667882,67,551683,54,994616
478634,33,13,83,1884716,74,916534,50,1399750
478661,74,41,73,468891,73,463120,59,574100
478917,44,60,84,304002,84,304002,85,442808
478953,76,29,59,715175,47,571133,50,1086512
479062,104,76,72,291655,42,205325,64,630146
479248,214,71,74,999366,63,783410,6,84767
479424,341,65,40,1002401,38,764542,52,2228112
479965,8,4,50,581670,49,517596,47,903998
479974,61,35,70,581269,64,525849,69,523509
479983,20,22,56,197044,56,191103,58,343044
479992,0,0,0,0,0,0,0,0
480000,16,23,59,257848,59,214706,56,389032
480019,769,56,69,4819568,38,1992801,33,2879011
480028,126,45,45,473987,35,386796,36,817057
480037,1170,31,73,15444958,63,12632072,88,30073935
480073,9,3,81,1384718,49,693546,65,2066994
480091,368,7,82,20469250,76,15634066,84,32029793
480125,357,56,69,1572938,65,1413885,56,2041577
480161,10,71,50,33869,50,33869,50,63298
480189,141,23,85,6338862,57,1628352,79,3371123
480198,1,0,68,1039351,53,710312,69,2309375
480204,78,16,85,2640732,81,2092395,86,3603634
480310,77,48,58,405701,58,349436,50,686541
480347,16,24,62,196759,47,155994,54,267358
480471,453,41,92,4003684,76,3351482,77,5747836
480499,3,18,47,24194,47,24194,24,19491
480523,87,48,72,685424,70,539839,55,831467
480532,70,56,70,504395,66,404991,59,596558
480550,67,47,64,512258,58,391661,58,665797
480569,19,2,67,3486996,52,2784272,62,6698321
480657,21,3,80,2558111,62,1870372,84,4491759
480693,196,79,81,896753,79,722475,2,18575
480727,27,48,20,53319,18,45319,23,81892
480736,59,24,31,291165,31,291165,31,446500
480781,5,19,33,35623,30,32361,37,61812
480824,524,89,68,1743818,67,1622059,71,2608600
480833,721,67,70,3251642,69,3166021,74,5098519
480842,9,24,70,122057,70,122057,68,189454
480851,50,41,90,599082,86,530070,76,976272
480879,27,40,68,247868,57,225368,66,335656
480888,350,66,100,2878068,100,2753304,87,3689300
480903,775,68,74,3061075,74,3061075,79,5132270
480912,2,14,43,76950,43,22202,50,54750
480921,6,8,67,252826,63,224342,62,402380
480930,31,15,71,829666,48,494048,52,873554
480967,59,29,96,1502869,50,381285,0,0
480976,18,24,42,171165,42,171165,54,364689
480985,6,3,44,345357,38,293901,47,560761
480994,11,12,58,286976,58,285976,60,435280
481003,207,60,92,2590505,64,1040141,62,1577456
481021,41,71,67,189287,43,77537,34,71612
481049,10,18,95,345538,91,196189,89,344629
481058,7,6,49,300132,41,222415,0,0
481085,0,0,74,561118,66,478023,11,105400
481100,78,52,11,63504,11,63504,0,0
481128,46,30,64,486771,64,431482,0,0
481137,37,39,80,1835586,56,290517,44,299149
481146,212,56,62,1075441,62,1008651,59,1487104
481155,44,13,91,1398980,81,1370559,81,1926585
481182,34,100,88,118069,65,61184,0,0
481191,311,79,57,1042261,44,598103,0,0
481207,28,23,49,186583,49,186583,79,550089
481225,1,4,96,98040,25,27753,0,0
481243,5,1,38,461773,36,393336,42,699283
481252,119,76,76,706455,67,486022,65,844870
481289,33,23,77,534624,77,534624,77,1203487
481298,19,23,56,282582,56,282582,46,198412
481313,67,39,24,165111,24,165111,31,262370
481322,13,25,87,139962,87,139962,69,74928
481331,60,54,90,369370,78,315200,77,384032
481340,2,4,20,43439,20,43439,37,89990
481368,28,37,36,105693,36,105693,21,102175
481386,10,6,80,605333,80,601233,86,1169583
481401,0,0,25,72125,9,38605,8,74823
481410,16,19,71,362175,40,144002,0,0
481429,117,46,45,424941,45,424941,47,710019
481438,28,45,98,543835,44,121027,0,0
481447,47,100,36,33396,19,19618,38,68788
481456,11,22,43,137972,37,65983,16,47623
481465,8,6,100,599362,70,431680,68,728941
481474,44,21,21,143812,21,143812,20,247962
481483,172,49,93,595034,74,538371,84,893970
481508,11,10,50,269653,50,269653,59,466386
481517,22,14,48,416467,45,340608,44,389593
481526,18,8,78,330695,49,256372,43,501862
481571,10,100,100,61950,100,61950,100,98250
481678,29,19,63,458724,63,373473,59,783027
481739,37,38,42,164792,41,139615,37,293392
481748,73,33,60,557540,58,488702,49,880352
481775,123,35,81,1169123,78,1001488,82,1742805
481845,41,29,68,385183,67,350979,56,656576
481863,54,35,70,668141,60,437051,54,692054
481890,97,50,76,776966,71,619190,69,1032253
481906,133,52,73,1182736,64,753825,49,993804
481960,201,77,63,671931,63,671931,73,1077097
482015,975,77,81,3794689,64,2905671,59,4016243
482060,417,84,73,1577903,71,1517128,68,2412346
482097,359,43,83,4565422,70,3053557,75,4924429
482149,1096,20,79,37118995,39,10645992,46,16775532
482158,1314,17,85,28649244,45,16669664,43,20464011
482167,36,10,21,377934,21,377934,22,549745
482176,55,21,65,721016,46,579423,52,1047362
482185,59,37,53,519894,32,262995,62,884240
482194,102,83,54,289758,38,240148,59,598411
482200,47,41,75,432256,75,432256,60,486574
482228,10,5,45,149937,38,143156,12,71895
482246,46,81,67,371785,30,42011,44,71628
482255,40,11,20,516299,19,368012,21,510934
482291,769,42,95,7094736,78,5796848,78,10063257
482325,0,0,73,120746,62,53841,88,171819
482413,34,4,71,2989698,50,1782838,50,3420811
482422,11,4,78,903887,52,530637,65,1353629
482431,51,3,76,5826586,52,3469987,57,7369348
482440,4,3,88,522542,49,198806,59,543182
482459,11,2,86,2178398,58,1216148,67,2830871
482468,31,4,88,4168331,59,2101090,68,4379320
482477,540,4,88,58437921,64,33671278,78,80224527
482486,1,4,89,133422,64,70942,82,184533
482538,1,2,79,199042,44,108369,54,266941
482547,3,6,70,177909,46,105971,50,212378
482556,6,3,78,1071813,50,440731,70,1064486
482565,0,0,81,170796,60,104418,68,221303
482574,12,3,82,1742979,53,916975,70,2270769
482608,4,3,85,499060,59,292021,73,706450
482617,3,8,78,129580,50,84092,58,189232
482635,7,2,80,1062001,55,665171,54,1354913
482653,3,2,74,500609,47,285140,47,496106
482680,3836,20,75,78930973,30,25851912,28,29174217
482699,708,30,90,11287233,55,6771364,36,4617175
482705,0,0,24,6747734,8,1272782,20,6615280
482936,273,21,100,9587832,34,1899255,27,2130682
482963,148,31,72,1148047,69,907915,71,2422879
482972,14,25,29,81015,29,81015,29,131136
482981,71,31,66,742511,66,733907,63,849297
482990,30,12,83,895465,76,724518,79,1030214
483009,173,58,76,1081409,72,1002605,56,1453924
483018,21,22,100,2826431,68,315457,81,563368
483036,3,0,79,9244794,53,4621801,53,8945409
483045,485,6,82,29141427,44,15598763,21,7744536
483054,53,46,62,389540,61,377648,73,762036
483106,50,17,51,628098,51,606162,51,883192
483124,0,0,63,123720555,41,44300386,52,138836244
483212,627,14,78,11618993,50,9274661,38,10964527
483221,4,4,0,0,0,0,0,0
483230,74,31,24,302485,22,190957,32,400756
483258,3,6,83,202685,83,202685,66,310643
483276,48,59,75,368652,75,306045,0,0
483328,20,11,72,510642,44,368962,56,760480
483337,20,8,77,858551,55,686359,64,1184145
483346,11,20,41,104696,39,97307,52,170437
