,UNITID,TYPE,FORPROFIT,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,STATE,HLOFFER,TEACHER_CERT,TUITION_GURANTEE,TOTAL_ASSETS,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,STATEGRANT,LOCAL_GRANT
1007,220516,0,1,0,30106,1734,6800,6130,0,781,64,11,13,79,48,3820156,67,SOUTH,Highest_Doc,1,0,71130117,1212432,5985369,11663344,30820625
1008,220604,0,1,1,10776,1300,2400,2400,0,221,48,11,17,94,77,3611820,78,SOUTH,Highest_Bachelor,1,0,46497900,825729,3750175,1299638,16487642
1009,220613,0,1,1,18840,700,3275,3275,0,2236,81,15,17,79,30,6475193,70,SOUTH,Highest_Doc,1,0,201404012,3418156,12841580,29099161,73469814
1010,220631,0,0,1,23040,450,6500,6200,0,1630,76,13,13,96,47,4225797,67,SOUTH,Highest_Doc,1,0,295338229,28425321,12648760,25910284,129168428
1011,220701,0,1,1,23650,2200,10500,9900,0,664,57,13,26,99,43,1926385,54,SOUTH,Highest_Masters,1,0,35472816,862337,4879515,10260193,16695442
1012,220710,0,1,1,35448,844,2812,2812,1,2320,71,12,24,99,41,2343326,60,SOUTH,Highest_Bachelor,1,0,187048122,2483673,6311569,22173430,33399497
1013,220862,1,0,0,8208,1704,4699,4699,0,13298,80,16,15,89,43,35512993,49,SOUTH,Highest_Doc,1,1,887150012,36829166,74736157,33668985,0
1014,220978,1,0,0,7200,1870,4398,4398,1,9096,79,17,17,86,37,33918645,42,SOUTH,Highest_Doc,1,0,706786005,35995271,47090762,38953524,0
1015,221351,0,1,1,50600,310,2619,2398,1,5074,87,9,26,93,14,1352248,31,SOUTH,Highest_Masters,1,0,583153249,9866320,17228243,57151419,88367055
1016,221519,0,1,1,46960,272,1750,1750,1,4191,87,10,26,94,15,1226352,53,SOUTH,Highest_Doc,0,0,763236262,11357732,15861420,36996125,108154233
1017,221661,0,1,0,22060,870,4250,4250,0,2281,81,13,21,90,34,4105832,53,SOUTH,Highest_Doc,1,0,177531445,4800352,11080406,18675992,72705835
1018,221731,0,1,1,24600,1250,3500,3500,0,1039,77,11,19,94,45,2324789,60,SOUTH,Highest_Masters,1,0,42979430,522433,4031240,12591826,20798783
1019,221740,1,0,0,7836,1820,4050,4050,0,7938,77,18,22,75,33,16039459,46,SOUTH,Highest_Doc,1,0,485222698,23307738,34106143,25772948,0
1020,221759,1,0,0,11332,1932,5780,5780,0,25423,89,17,22,76,25,27867301,38,SOUTH,Highest_Doc,1,0,3424980103,106922793,62877258,62849710,0
1021,221768,1,0,1,8214,1534,5518,5518,1,9001,74,16,17,88,37,12173705,41,SOUTH,Highest_Masters,1,0,249038104,10053946,17191229,15226331,0
1022,221847,1,0,1,8358,1278,5400,5400,1,6781,77,18,19,87,34,13745734,43,SOUTH,Highest_Doc,1,0,472392334,14128968,23222739,24410064,0
1023,221892,0,1,0,25998,900,9988,5537,0,1461,74,13,17,79,34,3333411,49,SOUTH,Highest_Doc,1,0,152472010,4314207,13922693,1407253,57715968
1024,221953,0,1,1,25350,150,5449,5322,0,2463,67,18,21,91,46,2940400,55,SOUTH,Highest_PostMasters,1,0,108768596,1499440,5923600,15741386,32983475
1025,221971,0,1,0,22080,850,9340,9340,1,2503,87,10,16,80,31,2925908,56,SOUTH,Highest_Doc,1,0,182799113,6482371,8841249,26600776,64435510
1026,222178,0,1,0,37750,50,3272,3272,0,10534,76,13,26,97,26,4226334,51,SOUTH,Highest_Doc,1,0,807322340,12169519,32160371,66326240,142939863
1027,222831,1,0,0,4412,3495,3280,3280,0,3750,71,21,16,61,31,13153458,33,SOUTH,Highest_Doc,1,1,308025213,9342228,10881723,6805204,0
1028,222983,0,1,1,42405,185,1580,1580,0,4288,82,12,30,100,33,2061555,54,SOUTH,Highest_Masters,1,0,297085241,2596910,7893399,35467301,43708543
1029,223232,0,1,1,44544,4702,3902,3902,0,33680,91,15,23,90,17,11220623,40,SOUTH,Highest_Doc,1,1,2976702000,61401000,172186000,340249407,775781000
1030,224004,0,1,1,32900,900,3308,3308,0,1405,65,12,14,77,39,3035978,64,SOUTH,Highest_Doc,1,0,128959512,2962469,20764870,18612054,46927963
1031,224147,1,0,1,4719,4834,3682,3916,0,8540,57,20,19,67,40,18568908,48,SOUTH,Highest_Doc,1,1,484277778,35321040,15293196,13006700,0
1032,224226,0,1,1,30690,1250,5121,5121,0,4704,76,14,20,81,26,2996190,61,SOUTH,Highest_Doc,1,0,215242904,5260995,28691734,37024878,94562486
1033,224244,0,1,1,18176,910,5000,3600,0,474,35,9,18,93,49,441163,72,SOUTH,Highest_Bachelor,1,0,5250469,412195,912084,628687,4106154
1034,224323,0,1,0,41660,3500,2920,2120,1,4645,81,12,26,97,24,1658799,46,SOUTH,Highest_Doc,1,0,173089000,7140000,8788000,40391000,59730000
1035,224527,0,1,1,26400,1240,2650,2935,0,1248,61,14,23,88,40,2655378,67,SOUTH,Highest_Masters,1,0,144877291,1238691,12494199,15391414,37773371
1036,224545,1,0,0,5925,1840,3380,3380,0,2458,64,14,12,81,51,4049769,55,SOUTH,Highest_Doc,1,1,159959259,5279871,5577847,1047627,684166
1037,224554,1,0,1,4790,5030,4157,4157,1,8577,58,21,11,74,43,17978650,48,SOUTH,Highest_Doc,1,1,390911739,16299649,15329688,8599787,0
1038,225247,0,1,0,29526,1838,3176,4800,0,2308,65,15,28,95,38,3133794,59,SOUTH,Highest_Doc,1,0,299657122,1618008,12017415,26808608,53090909
1039,225399,0,1,1,32350,2150,5970,5970,0,8723,71,16,26,92,49,6304857,55,SOUTH,Highest_Doc,1,0,278066746,5778044,10055232,50330253,75957335
1040,225414,1,0,0,5856,1648,8816,8816,0,1666,77,17,4,66,42,12326653,37,SOUTH,Highest_Doc,1,1,325556285,23126512,10335897,3413595,0
1041,225502,1,0,1,5002,2311,4152,4836,0,3570,66,20,9,75,48,7951250,45,SOUTH,Highest_Masters,1,0,200674259,11661004,9188368,2436226,0
1042,225511,1,0,0,8449,1008,5091,5091,1,28645,86,23,14,82,41,76162282,36,SOUTH,Highest_Doc,1,1,3448552013,230412803,40413791,26602650,0
1043,225548,0,1,1,25998,3200,3000,2650,0,1638,50,10,25,83,37,1531418,64,SOUTH,Highest_Masters,1,0,99147320,1023355,6389193,10475389,22215951
1044,225575,0,1,1,12569,2134,1500,1500,0,1903,54,16,19,97,71,1862988,89,SOUTH,Highest_Masters,1,0,55384206,1592252,3527746,1158042,22310766
1045,225627,0,1,1,31020,1266,3665,3665,0,6883,75,12,19,78,40,10192968,52,SOUTH,Highest_Doc,1,0,499066091,24542483,24388441,76515867,177719455
1046,226091,1,0,1,6129,2462,5080,4888,0,7512,69,19,14,64,41,17160368,43,SOUTH,Highest_Doc,1,1,423164084,47881552,11073140,8571894,0
1047,226152,1,0,1,3818,3865,3974,3974,1,7079,74,24,19,83,66,24243359,38,SOUTH,Highest_Doc,1,1,340577349,23446640,10305379,13271334,0
1048,226231,0,1,0,31740,750,3262,2714,0,2201,81,15,12,53,21,2903416,38,SOUTH,Highest_Masters,1,0,118292663,2964803,9604236,17931151,51635839
1049,226383,0,1,1,24060,200,6108,4920,0,373,68,14,19,83,32,2207114,72,SOUTH,Highest_PostMasters,1,0,120232904,1461954,6496692,11327133,32844807
1050,226471,0,1,1,26600,2200,3030,3030,0,11243,69,17,26,91,39,5888860,68,SOUTH,Highest_Doc,1,0,348829407,5694374,17007666,31050696,85339297
1051,226587,0,1,1,28530,90,5056,5056,0,1798,65,11,22,90,50,2874194,80,SOUTH,Highest_Masters,1,0,140871386,2497610,3127688,12277453,27963809
1052,226833,1,0,0,5708,3873,1986,1204,0,4025,66,17,16,85,40,9831724,47,SOUTH,Highest_Doc,1,0,295866050,13734678,17573654,4431574,0
1053,227216,1,0,0,8295,2795,4812,4418,1,21514,85,26,17,50,36,56712052,49,SOUTH,Highest_Doc,1,1,1535863192,72407141,95292716,19674911,0
1054,227331,0,1,0,29038,888,3300,3300,0,5529,65,11,24,93,58,3726076,69,SOUTH,Highest_Doc,1,0,111473836,3723542,12983250,17705447,59816001
1055,227368,1,0,0,7233,1684,4520,4330,0,12622,81,21,19,84,64,86812019,34,SOUTH,Highest_Doc,1,1,1092868000,63768843,34780363,9014803,0
1056,227429,0,1,1,7392,2600,3500,3500,0,1403,56,18,26,98,79,2354487,80,SOUTH,Highest_Bachelor,1,0,40215559,3768537,2167885,2298165,13621383
1057,227526,1,0,1,7253,3846,4320,3555,0,7802,74,17,21,90,63,26767221,72,SOUTH,Highest_Doc,1,1,767204618,26868259,22959237,21825971,0
1058,227757,0,0,1,50310,797,2700,2700,1,23455,97,6,24,64,16,2995398,8,SOUTH,Highest_Doc,1,0,8424555000,40486964,88092731,139960000,785976000
1059,227845,0,1,0,48326,750,2770,2770,0,5203,72,14,20,91,38,6137189,54,SOUTH,Highest_Doc,1,0,393479249,20755347,17597944,78669050,113109087
1060,227863,0,1,0,30800,760,4762,4762,0,1074,83,14,16,79,40,4130054,37,SOUTH,Highest_Doc,1,0,260268184,2604878,8850348,29899265,69674940
1061,227881,1,0,1,5856,2880,3866,3866,0,12025,79,21,15,75,41,36764255,52,SOUTH,Highest_Doc,1,1,1075809507,54253328,36260981,19465424,0
1062,228149,0,1,0,32700,1020,3000,3000,0,5210,74,12,24,93,43,4701455,56,SOUTH,Highest_Doc,1,0,341447479,10750808,17504048,45905612,101272464
1063,228246,0,1,0,51958,6582,2600,2600,1,14010,90,11,23,71,11,3360131,21,SOUTH,Highest_Doc,1,0,3505468000,94800000,52727000,210449000,615710000
1064,228325,0,1,1,20496,960,4856,4856,0,703,72,18,18,86,54,4184967,71,SOUTH,Highest_Doc,1,0,72321937,4119151,3241706,7697009,30579640
1065,228431,1,0,0,7842,2758,3674,3674,0,9016,77,16,18,67,37,21240968,49,SOUTH,Highest_Doc,1,1,547197642,22491904,27895561,9792888,256119
1066,228459,1,0,0,8326,2529,4110,5720,1,25461,77,22,18,54,36,58618158,49,SOUTH,Highest_Doc,1,1,1896725768,69229741,71464746,29998018,0
1067,228468,0,1,0,22176,660,2898,2898,0,1342,79,11,16,82,48,1582525,60,SOUTH,Highest_Masters,1,0,61676568,736111,2244470,4176434,18478422
1068,228501,1,0,1,6547,2230,5186,7758,0,1012,52,11,15,76,56,5051690,44,SOUTH,Highest_Masters,1,0,98496607,4262572,4349378,2204975,0
1069,228529,1,0,1,4951,3325,3216,3216,1,10169,69,21,17,66,39,23628176,53,SOUTH,Highest_Doc,1,1,735941514,24930607,17459049,1835475,0
1070,228705,1,0,0,5127,4562,4040,3981,0,6308,72,17,16,63,46,14359037,51,SOUTH,Highest_Doc,1,1,363192885,16822989,14682556,10136836,0
1071,228723,1,0,0,8395,3901,6062,6062,0,42872,94,19,18,62,21,58609246,30,SOUTH,Highest_Doc,1,1,8675065310,370082300,109090901,43540737,0
1072,228769,1,0,1,8910,2468,4800,4800,0,14620,76,24,10,58,35,54702006,37,SOUTH,Highest_Doc,1,1,1730049278,63222840,97759722,0,0
1073,228796,1,0,0,7446,1804,4232,4232,1,13121,77,21,14,72,57,57128120,37,SOUTH,Highest_Doc,1,1,1097641480,30663404,23799327,32545851,0
1074,228802,1,0,1,6780,2280,4812,4336,0,3346,64,19,12,60,35,11347922,35,SOUTH,Highest_Doc,1,1,420281087,20081861,14967519,3404184,0
1075,228875,0,1,0,51570,90,5228,4788,1,21145,92,13,23,73,14,6121934,28,SOUTH,Highest_Doc,1,0,3496001000,60266000,145894000,199600455,563673000
1076,228981,0,1,0,31450,400,2730,2730,0,2683,69,14,29,97,38,2567150,64,SOUTH,Highest_Masters,1,0,192547148,2221178,6906160,24546240,36071055
1077,229018,1,0,1,2530,2306,3630,3704,1,1389,65,17,8,56,29,6175462,30,SOUTH,Highest_Masters,1,1,375615391,10030247,4588843,3120423,0
1078,229027,1,0,0,5724,2842,4924,3782,1,21597,78,27,16,75,45,56198530,49,SOUTH,Highest_Doc,1,1,1467398093,89627997,38771341,0,0
1079,229063,1,0,0,6941,1696,4945,4945,0,6687,51,14,19,87,69,23729003,70,SOUTH,Highest_Doc,1,0,503489316,17680977,16083438,4342457,201474
1080,229115,1,0,0,8683,2917,4400,4400,0,29131,87,19,19,70,25,43517356,40,SOUTH,Highest_Doc,1,1,2480918482,113246805,54755924,13431760,0
1081,229160,0,1,0,29026,4382,6000,4000,0,3208,64,12,22,97,51,3413567,57,SOUTH,Highest_Doc,1,0,152181205,4530069,12675868,24145829,58512049
1082,229179,1,0,1,5537,2718,3762,2511,0,5824,77,19,12,68,39,19869930,44,SOUTH,Highest_Doc,1,1,791126774,35985069,16773427,10208605,0
1083,229267,0,1,0,45840,616,1400,8132,1,9394,89,9,26,97,15,1742264,33,SOUTH,Highest_Masters,1,0,1721654383,15383291,23616919,65351651,145067849
1084,229780,0,1,1,19996,1308,4256,4256,0,900,38,9,7,55,38,3671723,50,SOUTH,Highest_Doc,1,0,158651317,2398266,9004687,7411269,58309377
1085,229814,1,0,0,5748,2708,4854,4854,0,4992,82,15,19,77,64,13508127,77,SOUTH,Highest_Doc,1,1,473860477,16484300,11524371,6483813,0
1086,230603,1,0,1,6006,764,4800,4800,0,16694,72,23,18,62,28,17602652,47,WEST,Highest_Masters,1,0,282171422,16244337,26340831,22080796,0
1087,230728,1,0,1,6732,1128,4072,4072,1,15949,73,19,17,59,32,48769658,26,WEST,Highest_Doc,1,0,1959675730,50985023,29591421,1223483,7587
1088,230764,1,0,1,7412,1203,4140,4140,0,18419,89,17,16,61,24,26692829,28,WEST,Highest_Doc,1,0,8920453000,191957000,80434000,735000,843000
1089,230807,0,0,0,37440,520,4096,4096,0,1921,71,9,16,95,29,2291990,46,WEST,Highest_Doc,1,0,209713946,8119084,12495200,33100039,60413428
1090,230816,0,0,0,57350,774,2800,2800,0,1382,80,8,24,88,20,684219,47,NORTH,Highest_Masters,0,0,148830349,4244077,7115338,22224108,44953449
1091,230852,0,0,1,42564,220,2006,2006,0,3273,79,14,14,65,22,3746076,51,NORTH,Highest_Masters,1,0,233117372,14815789,11087634,38935936,86042654
1092,230995,0,0,0,40608,2342,2700,2700,0,4053,82,13,20,82,26,3879866,54,NORTH,Highest_Masters,1,0,451288000,10296000,23506000,68047000,113378000
1093,231059,0,1,1,46175,2000,1019,2000,1,3184,86,11,25,98,16,1084102,58,NORTH,Highest_PostMasters,1,0,195339024,6824056,13744265,31045200,69089463
1094,231095,0,0,1,39000,200,1800,4000,0,46,71,7,16,82,40,291963,49,NORTH,Highest_Bachelor,0,0,8767919,75875,519098,3912216,5391270
1095,231174,1,0,0,16392,2670,2788,4462,1,18569,85,16,23,82,14,7370435,42,NORTH,Highest_Doc,1,0,1712519000,89755000,51185000,0,0
1096,231420,0,1,0,36520,150,3324,3324,0,2652,59,12,26,99,46,1936057,75,SOUTH,Highest_Bachelor,1,0,74157564,2163681,6493867,16824174,28387646
1097,231554,0,1,1,25750,1820,3870,3870,0,905,63,14,21,87,52,2152349,70,SOUTH,Highest_Masters,1,0,29696010,2634750,5192483,7683343,19813407
1098,231581,0,1,0,36800,920,3060,3060,0,3684,71,13,28,100,33,2642156,71,SOUTH,Highest_Masters,1,0,220158848,6702065,12692074,42085879,50190989
1099,231624,1,0,0,17168,6194,2050,2550,0,14201,93,11,24,48,12,3557770,23,SOUTH,Highest_Doc,1,1,1140802961,51133173,19046395,52625296,0
1100,231712,1,0,1,9100,5824,4294,4294,1,7311,87,14,26,55,13,2765897,45,SOUTH,Highest_Masters,1,0,602622507,14066188,10523398,9472666,0
1101,232025,0,1,1,34500,600,2900,2900,0,1781,76,10,26,96,45,2334764,71,SOUTH,Highest_Doc,1,0,251778518,3870564,8595724,23017629,43448926
1102,232043,0,1,1,38850,370,2780,2780,0,1398,79,10,21,85,31,1348220,62,SOUTH,Highest_Doc,1,0,97003342,3028229,5898815,16632882,32747920
1103,232089,0,1,1,36480,215,3050,3200,0,3206,56,13,34,99,54,2752008,82,SOUTH,Highest_Masters,1,0,125611329,1693505,7438633,21397026,29752925
1104,232186,1,0,0,9510,3504,6572,4670,1,21198,86,17,14,59,30,36986644,41,SOUTH,Highest_Doc,1,0,1919498945,99448885,39939237,31869644,0
1105,232256,0,0,1,45690,2420,2000,2250,0,1906,79,9,23,99,17,732604,54,SOUTH,Highest_Bachelor,0,0,332900116,4824586,14197357,26928017,52408976
1106,232265,0,0,1,26198,3114,4500,2800,1,10811,72,15,24,72,35,6072603,59,SOUTH,Highest_Doc,1,0,779168098,17158156,17182279,29363578,186364893
1107,232308,0,0,1,39360,750,600,3432,0,3056,82,9,28,100,36,1139646,67,SOUTH,Highest_PostMasters,1,0,260231430,3257579,5240555,21528011,35551817
1108,232423,1,0,1,7250,5080,4020,4020,1,23922,89,17,22,35,14,13006109,35,SOUTH,Highest_Doc,1,0,1623259647,58247950,24977447,11794979,0
1109,232557,0,1,0,14791,669,7290,6312,0,61649,81,17,9,68,42,86726063,55,SOUTH,Highest_Doc,1,0,3373881599,75728595,227428913,293978883,802656400
1110,232566,1,0,0,8180,5730,2848,2848,1,6724,79,15,21,78,26,4474526,53,SOUTH,Highest_PostMasters,1,0,326039839,7366742,4494429,5930174,0
1111,232609,0,1,0,40910,970,2050,4600,1,3694,78,10,27,99,31,2665633,69,SOUTH,Highest_Doc,1,0,240911893,4720110,12058721,40658241,75088462
1112,232672,0,1,1,30690,420,2860,4560,0,7188,63,11,28,88,55,3350359,83,SOUTH,Highest_Doc,1,0,63690166,1798554,7240251,19723032,43795006
1113,232681,1,0,0,8678,4956,3259,3520,0,6018,79,13,21,72,19,3679345,42,SOUTH,Highest_Masters,1,0,410850663,13052045,9058314,3800770,0
1114,232706,0,1,1,33200,850,5380,3180,0,3046,71,14,18,82,28,2911642,48,SOUTH,Highest_Doc,1,0,263640708,12274194,12060368,24475751,91958542
1115,232937,1,0,1,5752,3870,4009,4009,0,6944,68,16,23,74,74,16813164,76,SOUTH,Highest_Doc,1,0,348976837,18436898,7463397,23228949,0
1116,232982,1,0,0,7029,3771,3000,3000,0,13651,76,18,16,60,38,34100218,54,SOUTH,Highest_Doc,1,0,994008512,55983753,22632373,30575698,0
1117,233277,1,0,1,7922,3494,3446,6466,0,14994,75,14,21,82,38,14495895,67,SOUTH,Highest_Doc,1,0,544421204,15741665,13208722,11894627,540000
1118,233295,0,1,1,42490,1450,1500,1500,1,2684,87,11,28,100,21,1376538,61,SOUTH,Highest_Bachelor,1,0,349731096,4474781,12344138,40951401,55766640
1119,233426,0,1,1,45200,1670,2250,2250,0,5296,79,11,28,100,26,2327235,67,SOUTH,Highest_Bachelor,1,0,311477482,3335042,13476113,55252021,66211855
1120,233541,0,1,1,32510,1320,2600,3980,0,2646,82,10,25,97,23,2033784,67,SOUTH,Highest_Doc,1,0,263006503,13385303,14752855,26870330,103198514
1121,233718,0,0,0,21900,800,2850,2850,1,873,79,8,29,93,31,525090,58,SOUTH,Highest_Masters,1,0,139185882,1437071,3862554,4335144,27965482
1122,233897,1,0,0,5693,5143,2970,2970,1,1010,71,11,14,64,38,3301451,32,SOUTH,Highest_Bachelor,1,0,257940165,5920109,2701723,4989023,0
1123,233921,1,0,0,11420,2329,3350,3350,0,30771,93,14,26,57,14,19801601,37,SOUTH,Highest_Doc,1,0,2889356507,119293837,29410278,23451863,0
1124,234030,1,0,0,12179,2531,5283,5283,0,17253,83,18,19,59,29,31679728,47,SOUTH,Highest_Doc,1,0,1941560509,126993313,24547241,37343432,8730
1125,234076,1,0,1,15772,3123,2998,2568,1,40879,97,15,23,48,14,10620436,25,SOUTH,Highest_Doc,1,1,13352655826,239331557,66312177,14120138,0
1126,234155,1,0,1,5540,3614,1675,6507,0,9912,62,12,26,91,71,13573615,78,SOUTH,Highest_Doc,1,0,379564249,8671381,6009535,9626215,0
1127,234164,0,1,1,10530,3000,5000,7500,0,6208,61,21,21,91,69,4087227,83,SOUTH,Highest_Doc,1,0,85531512,2720878,2932780,943869,38081166
1128,234173,0,1,1,36010,900,3220,3220,1,2195,64,12,25,91,37,2351812,67,SOUTH,Highest_Masters,1,0,159824749,2408770,9169954,23892442,42821155
1129,234827,1,0,0,6475,1969,2922,2922,0,13263,70,20,19,66,34,17612256,48,WEST,Highest_PostMasters,1,0,637254255,16919917,17766988,21062488,0
1130,235024,0,0,0,32964,1236,2998,2998,0,587,59,8,22,98,29,864846,79,WEST,Highest_Bachelor,0,0,91364436,3248498,3819440,3028710,25164583
1131,235097,1,0,0,6707,1026,3468,3216,1,5618,71,21,17,66,36,17243453,66,WEST,Highest_Doc,1,0,572443030,21983536,23018154,22789194,0
1132,235167,1,0,1,7185,1140,3525,7185,1,1047,61,16,10,71,48,6026018,49,WEST,Highest_Masters,1,0,228861313,7460584,7637236,7582131,540853
1133,235316,0,1,1,46060,860,3735,3735,1,8409,92,11,24,98,12,2666767,42,WEST,Highest_Doc,1,0,909835000,28765000,58031000,114943000,237985000
1134,236133,0,1,1,33500,480,2600,3360,0,498,83,10,20,94,34,1456631,66,WEST,Highest_Doc,1,0,78413000,1775000,7566000,14850000,38339000
1135,236230,0,1,0,45440,760,2880,3216,0,3306,80,12,22,96,32,4059041,52,WEST,Highest_Doc,1,0,250119000,5115000,10387000,64397831,92389000
1136,236328,0,0,0,52495,280,2406,2406,0,5202,76,9,27,99,18,1853274,47,WEST,Highest_Doc,1,0,681644000,9658000,18536000,57566000,115996000
1137,236452,0,1,1,39500,440,3000,3000,0,1704,76,12,24,83,37,2376033,53,WEST,Highest_Doc,1,0,97253318,4532348,9278816,23865649,42507779
1138,236577,0,1,1,46728,516,3783,3783,0,3923,77,13,23,95,32,4000564,58,WEST,Highest_Doc,1,0,367597000,7587000,20539000,65237000,106772000
1139,236595,0,1,0,47565,825,3600,3600,1,7914,82,10,20,91,19,4144649,47,WEST,Highest_Doc,0,0,792238831,21777014,40199288,107682115,223796035
1140,236939,1,0,0,10202,1968,3542,3542,1,21198,81,16,18,69,29,35239178,39,WEST,Highest_Doc,1,0,2854207134,104199870,32742197,63822901,752702
1141,236948,1,0,0,10629,1116,2787,3003,1,43778,93,20,22,48,20,31909373,22,WEST,Highest_Doc,1,0,13139064367,525499169,63097224,36911219,0
1142,237011,1,0,1,7377,1131,3783,3492,0,10219,79,18,20,57,23,15550542,36,WEST,Highest_Doc,1,0,681430465,19749204,27924330,20067247,0
1143,237057,0,0,0,50000,408,800,800,0,4964,72,8,27,81,12,884220,41,WEST,Highest_Bachelor,0,0,862054876,12864567,15392214,34744530,91450591
1144,237066,0,1,1,45050,1200,3554,6767,0,3915,81,11,28,95,31,3661921,54,WEST,Highest_PostMasters,1,0,351431926,7474567,16345606,58273578,84343820
1145,237118,0,1,0,29000,220,3564,3636,0,2189,48,14,32,98,56,2180346,85,SOUTH,Highest_Masters,1,0,62591052,1280683,8434365,14079038,24138563
1146,237136,0,1,1,13740,1796,2944,2728,0,119,82,7,16,67,41,411905,25,SOUTH,Highest_Masters,1,0,11841435,344155,790383,1317559,5183506
1147,237181,0,1,1,28950,1890,2600,2600,1,1568,75,11,36,100,45,1170146,76,SOUTH,Highest_Masters,1,0,86037738,2407959,5799908,10562702,23922679
1148,237312,0,0,1,23000,1200,2900,2500,0,2806,67,16,14,71,36,3126280,44,SOUTH,Highest_Doc,1,0,153751925,2998690,9527728,19830823,46777056
1149,237330,1,0,1,8050,335,2944,2944,0,1639,64,16,23,88,48,3598627,50,SOUTH,Highest_PostMasters,1,0,72794652,1356755,2837128,2762770,0
1150,237358,0,1,0,29280,680,3062,3850,1,992,69,12,27,96,48,1781766,70,SOUTH,Highest_Bachelor,1,0,85047985,892679,5001491,14265401,20998533
1151,237367,1,0,1,5888,1850,2000,2500,0,2439,69,15,21,76,39,6734652,52,SOUTH,Highest_PostMasters,1,0,170718315,4177520,5599905,6354799,0
1152,237525,1,0,0,7190,1322,3087,6037,0,6718,77,18,19,77,38,18751555,47,SOUTH,Highest_Doc,1,0,696852260,30795197,17701571,15545299,0
1153,237640,0,1,0,22400,150,2000,1800,0,289,56,9,22,97,60,478699,54,SOUTH,Highest_Masters,1,1,16319716,527226,1758432,1925764,16089460
1154,237792,1,0,1,5790,1994,3500,3500,0,1651,73,14,15,60,31,4564615,45,SOUTH,Highest_Doc,1,0,121225431,3996851,4229404,3602301,0
1155,237899,1,0,1,7912,525,3066,3066,0,3235,60,12,7,36,21,3834451,25,SOUTH,Highest_Masters,1,0,84587344,1881924,2111745,2355420,0
1156,237969,0,1,1,31074,1178,3565,3565,0,2182,72,12,29,100,36,1984832,69,SOUTH,Highest_Doc,1,0,120664167,2390593,6404973,21971682,26655763
1157,238078,0,1,1,29090,200,1200,3600,0,1057,100,12,15,70,34,866693,80,SOUTH,Highest_Doc,1,0,24384754,1186529,5394599,7356344,23188132
1158,238193,0,1,0,29808,850,5935,5935,0,758,71,10,15,93,57,2772085,76,MidWest,Highest_Doc,1,0,101890326,2931551,6516016,12936129,37717647
1159,238333,0,0,0,52858,490,1376,1376,0,3140,90,10,23,92,27,1411759,52,MidWest,Highest_Bachelor,1,0,197195962,4348565,8152370,35469256,42574974
1160,238430,0,1,1,33070,700,5332,5332,0,736,70,9,11,67,33,1711449,52,MidWest,Highest_Doc,1,0,44442025,4317058,4249763,13032827,30439330
1161,238458,0,1,0,33200,810,5056,3902,0,4116,82,14,27,96,23,2815350,66,MidWest,Highest_Doc,1,0,239139783,9848512,13785477,48656716,79365709
1162,238616,0,1,0,30890,292,3600,7040,0,3509,81,11,17,76,26,3316224,56,MidWest,Highest_Doc,1,0,277595308,12077224,19314089,49894988,115857079
1163,238980,0,1,1,29433,1344,5830,3948,0,823,61,15,12,68,42,2635705,77,MidWest,Highest_PostMasters,1,0,71391329,3734217,7302695,11640543,39462182
1164,239017,0,0,0,50658,300,3945,2400,0,3028,87,8,27,98,24,1613497,52,MidWest,Highest_Bachelor,1,0,497906171,4755958,13084566,40951488,70763904
1165,239071,0,1,1,16400,1250,2940,2940,0,282,83,12,16,64,34,1157850,32,MidWest,Highest_Doc,1,0,22432196,1463327,1726306,1619086,15842543
1166,239080,0,1,1,28100,460,4100,3100,0,1596,71,12,24,94,40,2360249,85,MidWest,Highest_PostMasters,1,0,58958886,3835733,7248503,16323532,30641668
1167,239105,0,1,1,44970,696,4840,4860,1,15324,88,13,23,95,19,7595477,44,MidWest,Highest_Doc,1,0,1675810000,55140000,72415000,184362000,441415000
1168,239309,0,0,0,38050,1510,1720,1720,0,1448,70,11,32,100,43,1744898,82,MidWest,Highest_Bachelor,0,0,19436412,3666904,2714228,16310430,17688008
1169,239318,0,0,0,41820,1755,5452,2887,0,4059,80,14,23,96,24,2597386,69,MidWest,Highest_Masters,0,0,361504239,3610784,10697518,62442213,77659579
1170,239390,0,1,1,31450,670,6432,6342,0,1296,72,10,19,91,59,1888730,75,MidWest,Highest_Doc,1,0,71562119,1594610,4012132,7178381,25280290
1171,239512,0,1,0,37078,1518,2650,2650,1,1706,66,10,27,93,37,1062996,70,MidWest,Highest_Bachelor,1,0,51359279,613300,3921351,13912604,19969191
1172,239628,0,0,1,46823,300,1600,1600,0,2614,76,14,28,98,35,1221330,67,MidWest,Highest_Bachelor,1,0,161939593,1081124,5927158,21768520,29237653
