UNITID,TYPE,FORPROFIT,StudyAbroad,TUITVARY,ROOM,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,TUITION2_INSTATE_UG,FEE2_INSTATE_UG,TUITION3_OUTSTATE_UG,FEE3_OUTOFSTATE_UG,INSTATE_TUITION_FEES_P,OUTSTATE_TUITION_FEES_P,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REUIRED_GPA,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,NUM_FULLTIME_FALLCOHRT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,TOTAL_FIRSTYR_UG,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,TOTAL_AID_UG,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,TOTAL_AMOUNT_FLOANS_UG,TOTAL_SALARY_FT_CONTRACT,DUAL_ENROLLMENT,AP_CREDIT,TEACHER_CERT,COUNSELING_SERVICES,EMPLOYMENT_SERVICE,ACADEMIC_LIBRARY,TUITION_GURANTEE,TUITION_PAYMENTPLAN,ATHASSOC,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,TOTAL_PELL,STATEGRANT,LOCAL_GRANT,DISCOUNTSAPPLIED_TO_TUTFEES,Highest_Bachelor,STATE_SOUTH
219295,0,1,0,0,1,0,20995,380,20995,380,20995,380,21375,21375,2987,2987,1,0,383,69,51,11,70,13,77,4874377,35,821270,73,3079057,1478729.0,1,1,0,1,1,1,0,1,1,34799192,14414541,1328374,3015889,877998,3560621,14546961,57726,0,0
219347,1,0,1,1,1,0,7740,3280,7740,3280,12120,3280,11020,15400,4400,4400,0,0,1329,467,78,13,467,21,71,9461653,20,1866936,49,6930007,11667994.0,1,1,0,1,1,1,0,1,1,121594528,42956734,6785605,7725156,1845644,806804,0,4859179,0,0
219356,1,0,1,1,1,0,7697,1503,7697,1503,11172,1503,9200,12675,4714,3536,1,1,5290,2016,81,17,2057,20,70,32224898,20,9015965,51,33957899,31230648.0,1,1,1,1,1,1,0,1,1,714381000,217209154,22249161,30187245,9451172,2630702,0,13373614,0,0
219383,0,1,1,0,1,0,19170,350,19170,350,19170,350,19520,19520,4225,2835,1,0,1648,292,79,17,292,21,83,10527902,27,1658011,70,6474180,3432014.0,1,1,1,1,1,1,0,1,1,85542086,25978892,1589215,7510429,1712085,7977546,25638165,0,0,0
219471,1,0,1,1,1,0,7697,1635,7697,1635,11172,1635,9332,12807,5928,4560,0,1,3392,1201,81,15,1234,17,60,24533929,23,7359211,49,23813015,18971795.0,1,1,1,1,1,1,0,1,1,434369722,124712694,34544786,22786777,7732135,1591409,0,15407976,0,0
219602,1,0,1,1,1,0,6720,1583,6720,1583,12264,1583,8303,13847,6562,6562,1,0,7346,819,70,16,1516,15,90,69893550,48,21750542,44,29050544,28258929.0,1,1,1,1,1,1,0,1,1,313620857,129816190,13787603,25546034,22081589,20067226,0,31355470,0,1
219639,0,1,0,0,1,0,11112,1460,11112,1460,11112,1460,12572,12572,3959,3959,1,0,456,88,58,9,89,9,93,7445737,48,2585916,77,8125074,546600.0,1,1,0,1,1,1,0,1,0,49624939,6230758,2166888,3250568,2207103,264506,18407936,1558107,0,1
219709,0,1,1,0,1,1,35310,1720,35310,1720,35310,1720,37030,37030,5130,5230,1,1,8926,1674,82,14,1675,25,77,89520341,16,5515344,39,17665284,21689180.115322582,1,1,1,1,1,1,0,1,1,1133197968,84307105,19947256,32340374,5231472,82673676,196781218,86123,0,1
219718,0,1,1,0,1,0,12351,1260,12351,1260,12351,1260,17010,17010,4620,4620,1,0,1717,377,61,15,445,12,86,26488204,40,6867774,50,13805705,21689180.115322582,1,1,1,1,1,1,0,1,1,95046663,54791834,1903210,9874895,8422898,12585924,43125765,6928235,0,1
219806,0,1,1,0,1,1,28200,1300,28200,1300,28200,1300,29500,29500,3232,3232,1,1,3022,556,69,14,556,30,96,38315872,46,3986797,61,7010496,4908926.0,1,1,1,1,1,1,0,1,1,146955025,49230881,2317476,11644514,4068708,26490945,42707445,6061061,0,1
219833,0,1,1,0,1,0,33900,980,33900,980,33900,980,34880,34880,3190,3190,1,0,4325,339,81,11,339,21,93,42436692,34,2666433,43,5895263,6408666.0,1,1,1,1,1,1,0,1,1,109142836,25430786,4326581,5057781,2803599,25966196,41500125,3667155,0,1
219949,0,0,0,0,1,1,24336,1050,24336,1050,24336,1050,25386,25386,6880,12370,1,0,2872,222,66,17,694,30,99,26108600,34,3419143,26,4513130,3150147.0,1,1,1,1,1,1,0,1,1,52075001,18655078,439343,5821657,3547346,17451910,29005672,2574723,0,1
219976,0,1,1,0,1,0,32080,2664,32080,2664,32080,2664,34744,34744,4000,4000,1,0,3621,610,86,14,611,21,78,65120589,22,2708276,47,10605129,21689180.115322582,1,1,1,1,1,1,0,1,1,475201837,290452537,14502992,25332906,2942514,45158225,159492696,0,0,1
220075,1,0,1,1,1,0,7340,1919,7340,1919,25487,1919,9259,27406,6870,5520,1,1,8686,1772,78,16,1772,16,84,70919209,39,19835201,44,25812810,27851895.0,1,1,1,1,1,1,0,1,1,623601790,291792842,35190218,28692695,20946015,24446617,0,59101874,0,1
220181,0,0,1,0,1,1,20220,1912,20220,1912,20220,1912,22132,22132,3000,3000,1,0,6345,324,80,14,324,37,82,6132248,60,2605966,69,3512448,21689180.115322582,1,1,1,1,1,1,0,1,1,159157685,18394250,4062413,3826605,2639184,12116109,28661661,386700,0,1
220473,0,1,1,0,1,1,16400,1890,16400,1890,16400,1890,18290,18290,3310,3310,1,0,573,134,80,8,145,20,85,5385035,43,1373458,72,4517895,21689180.115322582,1,1,1,1,1,1,0,1,1,208557211,46723840,2284240,3493421,1422507,2330953,23297743,1045925,0,1
220516,0,1,1,0,1,0,30106,1734,30106,1734,30106,1734,31840,31840,6800,6130,1,0,781,202,64,11,203,13,79,18861402,48,3820156,67,9803603,21689180.115322582,1,1,1,1,1,1,0,1,1,71130117,15317069,1212432,5985369,4530769,11663344,30820625,2352028,0,1
220604,0,1,0,0,1,1,10776,1300,10776,1300,10776,1300,12076,12076,2400,2400,1,0,221,140,48,11,145,17,94,8528492,77,3611820,78,5601998,1660989.0,1,1,1,1,1,1,0,1,1,46497900,20074820,825729,3750175,3624107,1299638,16487642,323725,1,1
220613,0,1,1,0,1,1,18840,700,18840,700,18840,700,19540,19540,3275,3275,1,0,2236,787,81,15,787,17,79,42110695,30,6475193,70,23747028,11266190.0,1,1,1,1,1,1,0,1,1,201404012,49144792,3418156,12841580,6798919,29099161,73469814,6714027,0,1
220631,0,0,1,0,1,1,23040,450,23040,450,23040,450,23490,23490,6500,6200,1,0,1630,231,76,13,261,13,96,31836016,47,4225797,67,11848652,21689180.115322582,1,1,1,1,1,1,0,1,1,295338229,130157153,28425321,12648760,4147384,25910284,129168428,3567826,0,1
220701,0,1,1,0,1,1,23650,2200,23650,2200,23650,2200,25850,25850,10500,9900,1,0,664,233,57,13,233,26,99,15559172,43,1926385,54,3050423,1840222.0,1,1,1,1,1,1,0,1,1,35472816,9414157,862337,4879515,1942919,10260193,16695442,0,0,1
220710,0,1,1,0,1,1,35448,844,35448,844,35448,844,36292,36292,2812,2812,1,1,2320,272,71,12,272,24,99,30480044,41,2343326,60,5895814,21689180.115322582,1,1,1,1,1,1,0,1,1,187048122,41846799,2483673,6311569,2297639,22173430,33399497,10800,1,1
220862,1,0,1,1,1,0,8208,1704,8208,1704,12048,1704,9912,13752,4699,4699,1,0,13298,2617,80,16,2632,15,89,118170131,43,35512993,49,57311869,65660611.0,1,1,1,1,1,1,1,1,1,887150012,305581470,36829166,74736157,38006904,33668985,0,75353104,0,1
220978,1,0,1,1,1,0,7200,1870,7200,1870,25872,1870,9070,27742,4398,4398,1,1,9096,3282,79,17,3279,17,86,128421603,37,33918645,42,51780733,71973501.0,1,1,1,1,1,1,0,1,1,706786005,276602169,35995271,47090762,33852578,38953524,0,68052225,0,1
221351,0,1,1,0,1,1,50600,310,50600,310,50600,310,50910,50910,2619,2398,1,1,5074,517,87,9,517,26,93,59025456,14,1352248,31,3787585,14024845.0,0,1,1,1,1,1,0,1,1,583153249,102139130,9866320,17228243,1358630,57151419,88367055,0,0,1
221519,0,1,1,0,1,1,46960,272,46960,272,46960,272,47980,47980,1750,1750,1,1,4191,438,87,10,438,26,94,41766419,15,1226352,53,5597510,14493285.0,0,1,0,1,1,1,0,1,1,763236262,115846221,11357732,15861420,1247782,36996125,108154233,0,0,1
221661,0,1,1,0,1,0,22060,870,22060,870,22060,870,22930,22930,4250,4250,1,0,2281,417,81,13,505,21,90,25525506,34,4105832,53,9092247,21689180.115322582,1,1,1,1,1,1,0,1,0,177531445,23466904,4800352,11080406,3910687,18675992,72705835,0,0,1
221731,0,1,1,0,1,1,24600,1250,24600,1250,24600,1250,25850,25850,3500,3500,1,0,1039,202,77,11,207,19,94,17889472,45,2324789,60,4314890,21689180.115322582,1,1,1,1,1,1,0,1,1,42979430,27161616,522433,4031240,2463158,12591826,20798783,2841496,0,1
221740,1,0,1,1,1,0,7836,1820,7836,1820,23954,1820,9656,25774,4050,4050,1,0,7938,2297,77,18,2297,22,75,67209356,33,16039459,46,28717492,33903140.0,1,1,1,1,1,1,0,1,1,485222698,177030141,23307738,34106143,16027569,25772948,0,52035381,0,1
221759,1,0,1,1,1,0,11332,1932,11332,1932,28522,2162,13264,31664,5780,5780,1,0,25423,5239,89,17,5239,22,76,177275635,25,27867301,38,56063501,137297249.0,1,1,1,1,1,1,0,1,1,3424980103,1119976375,106922793,62877258,28619777,62849710,0,153205452,0,1
221768,1,0,1,1,1,1,8214,1534,8214,1534,14254,1534,9748,15788,5518,5518,1,1,9001,1155,74,16,1155,17,88,44236356,37,12173705,41,16951227,18091268.0,1,1,1,1,1,1,0,1,1,249038104,97289982,10053946,17191229,12611340,15226331,0,34476080,0,1
221847,1,0,1,1,1,1,8358,1278,8358,1278,18390,1278,9636,19668,5400,5400,1,1,6781,1683,77,18,1688,19,87,59207601,34,13745734,43,20728942,32850572.0,1,1,1,1,1,1,0,1,1,472392334,165600137,14128968,23222739,14136080,24410064,0,41725419,0,1
221892,0,1,1,0,1,0,25998,900,25998,900,25998,900,26898,26898,9988,5537,1,0,1461,392,74,13,392,17,79,27538926,34,3333411,49,7815650,4194150.0,1,1,1,1,1,1,0,1,1,152472010,62277060,4314207,13922693,3565918,1407253,57715968,3525688,0,1
221953,0,1,1,0,1,1,25350,150,25350,150,25350,150,25500,25500,5449,5322,1,0,2463,288,67,18,288,21,91,21170706,46,2940400,55,5247769,21689180.115322582,1,1,1,1,1,1,0,1,1,108768596,56949972,1499440,5923600,3320631,15741386,32983475,2855824,0,1
221971,0,1,1,0,1,0,22080,850,22080,850,22080,850,34630,34630,9340,9340,1,1,2503,321,87,10,353,16,80,37994593,31,2925908,56,8327834,8975965.0,1,1,1,1,1,1,0,1,1,182799113,23564442,6482371,8841249,3101384,26600776,64435510,4519587,0,1
222178,0,1,1,0,1,0,37750,50,37750,50,37750,50,37800,37800,3272,3272,0,0,10534,902,76,13,907,26,97,72473668,26,4226334,51,18828558,19399192.0,1,1,1,1,1,1,0,1,1,807322340,209189593,12169519,32160371,4459628,66326240,142939863,3268387,0,1
222831,1,0,1,1,1,0,4412,3495,4412,3495,14228,3495,7907,17723,3280,3280,1,0,3750,1424,71,21,1474,16,61,38313489,31,13153458,33,18171872,19591197.0,1,1,1,1,1,1,1,1,1,308025213,58324375,9342228,10881723,13207192,6805204,0,18749867,0,1
222983,0,1,1,0,1,1,42405,185,42405,185,42405,185,42590,42590,1580,1580,1,0,4288,378,82,12,378,30,100,40992351,33,2061555,54,4427867,6628165.0,1,1,1,1,1,1,0,1,1,297085241,56902588,2596910,7893399,2104313,35467301,43708543,0,0,1
223232,0,1,1,0,1,1,44544,4702,44544,4702,44544,4702,49246,49246,3902,3902,1,0,33680,3303,91,15,3303,23,90,311229876,17,11220623,40,37792606,21689180.115322582,1,1,1,1,1,1,1,1,1,2976702000,866795000,61401000,172186000,11311897,340249407,775781000,9731660,0,1
224004,0,1,0,0,1,1,32900,900,32900,900,32900,900,33800,33800,3308,3308,1,0,1405,233,65,12,233,14,77,22028558,39,3035978,64,8066542,3705972.0,1,1,1,1,1,1,0,1,1,128959512,38215354,2962469,20764870,3461219,18612054,46927963,4042533,0,1
224147,1,0,1,1,1,1,4719,4834,4719,4834,14897,5446,9553,20343,3682,3916,1,0,8540,1744,57,20,1744,19,67,36703520,40,18568908,48,28880925,30421341.0,1,1,1,1,1,1,1,1,1,484277778,58096833,35321040,15293196,18095390,13006700,0,29635140,0,1
224226,0,1,1,0,1,1,30690,1250,30690,1250,30690,1250,31940,31940,5121,5121,1,0,4704,571,76,14,571,20,81,36076275,26,2996190,61,7761640,1392043.0,1,1,1,1,1,1,0,1,1,215242904,14190335,5260995,28691734,3176030,37024878,94562486,2941714,0,1
224244,0,1,0,0,1,1,18176,910,18176,910,18176,910,19086,19086,5000,3600,1,0,474,34,35,9,34,18,93,1347540,49,441163,72,1011553,21689180.115322582,1,1,1,1,0,1,0,1,1,5250469,2760279,412195,912084,455780,628687,4106154,3752,1,1
224323,0,1,1,0,1,0,41660,3500,41660,3500,41660,3500,45160,45160,2920,2120,1,1,4645,382,81,12,382,26,97,41471193,24,1658799,46,4174731,10494769.0,1,1,1,1,1,1,0,1,1,173089000,41823000,7140000,8788000,1673000,40391000,59730000,1298000,0,1
224527,0,1,0,0,1,1,26400,1240,26400,1240,26400,1240,27640,27640,2650,2935,1,0,1248,345,61,14,345,23,88,20976793,40,2655378,67,6533735,4053068.0,1,1,1,1,1,1,0,1,1,144877291,26441120,1238691,12494199,2730646,15391414,37773371,1786423,0,1
224545,1,0,1,1,1,0,5925,1840,5925,1840,18433,1840,7764,20273,3380,3380,1,0,2458,207,64,14,207,12,81,11401301,51,4049769,55,7561025,6472448.0,1,1,1,1,1,1,1,1,1,159959259,20239535,5279871,5577847,4647172,1047627,684166,4068253,0,1
224554,1,0,1,1,1,1,4790,5030,4790,5030,17060,5030,9820,22090,4157,4157,1,1,8577,949,58,21,950,11,74,48162047,43,17978650,48,29080728,25425401.0,1,1,1,1,1,1,1,1,1,390911739,54706476,16299649,15329688,17583320,8599787,0,27109503,0,1
225247,0,1,1,0,1,0,29526,1838,29526,1838,29526,1838,31364,31364,3176,4800,1,0,2308,479,65,15,479,28,95,33179917,38,3133794,59,6770990,4471159.0,1,1,1,1,1,1,0,1,1,299657122,50792433,1618008,12017415,3123558,26808608,53090909,1998662,0,1
225399,0,1,0,0,1,1,32350,2150,32350,2150,32350,2150,34500,34500,5970,5970,1,0,8723,693,71,16,693,26,92,55300580,49,6304857,55,9398108,25174.0,1,1,1,1,1,1,0,1,1,278066746,88747362,5778044,10055232,6692841,50330253,75957335,2771386,0,1
225414,1,0,0,1,1,0,5856,1648,5856,1648,19104,1648,7504,20752,8816,8816,0,0,1666,265,77,17,273,4,66,25605205,42,12326653,37,17215898,22975227.0,1,1,1,1,1,1,1,1,0,325556285,193100062,23126512,10335897,13470087,3413595,0,14972076,0,1
225502,1,0,1,1,1,1,5002,2311,5002,2311,14818,2311,7313,17129,4152,4836,1,0,3570,300,66,20,300,9,75,16634006,48,7951250,45,11659801,10244808.0,1,1,1,1,1,1,0,1,1,200674259,154991275,11661004,9188368,8092022,2436226,0,9472556,0,1
225511,1,0,1,1,1,0,8449,1008,8449,1008,20665,1008,9457,21673,5091,5091,1,1,28645,5382,86,23,5382,14,82,207917439,41,76162282,36,89835029,149852433.0,1,1,1,1,1,1,1,1,1,3448552013,1556446694,230412803,40413791,78049143,26602650,0,149328752,0,1
225548,0,1,1,0,1,1,25998,3200,25998,3200,25998,3200,29198,29198,3000,2650,1,0,1638,246,50,10,246,25,83,13556148,37,1531418,64,4004357,3004670.0,1,1,1,1,1,1,0,1,1,99147320,4673555,1023355,6389193,1594723,10475389,22215951,4910533,0,1
225575,0,1,1,0,1,1,12569,2134,12569,2134,12569,2134,14703,14703,1500,1500,1,0,1903,202,54,16,204,19,97,4194217,71,1862988,89,3419258,1681440.0,1,1,1,1,1,1,0,1,1,55384206,20268933,1592252,3527746,4078584,1158042,22310766,1648169,0,1
225627,0,1,1,0,1,1,31020,1266,31020,1266,31020,1266,32286,32286,3665,3665,1,0,6883,1006,75,12,1006,19,78,74581438,40,10192968,52,21657244,21689180.115322582,1,1,1,1,1,1,0,1,1,499066091,167173926,24542483,24388441,10783428,76515867,177719455,0,0,1
226091,1,0,1,1,1,1,6129,2462,6129,2462,15945,2462,8591,18407,5080,4888,0,0,7512,1192,69,19,1211,14,64,42846114,41,17160368,43,27740605,32352337.0,1,1,1,1,1,1,1,1,1,423164084,83694607,47881552,11073140,18865411,8571894,0,30539201,0,1
226152,1,0,1,1,1,1,3818,3865,3818,3865,13634,5349,7683,18983,3974,3974,0,1,7079,1359,74,24,1361,19,83,49657118,66,24243359,38,14894118,15052250.0,1,1,1,1,1,1,1,1,1,340577349,16213402,23446640,10305379,25464376,13271334,0,32817605,0,1
226231,0,1,1,0,1,0,31740,750,31740,750,31740,750,32490,32490,3262,2714,1,0,2201,337,81,15,339,12,53,25815872,21,2903416,38,8334405,4131183.0,1,1,1,1,1,1,0,1,1,118292663,14797797,2964803,9604236,3329511,17931151,51635839,1938186,0,1
226383,0,1,1,0,1,1,24060,200,24060,200,24060,200,24260,24260,6108,4920,1,0,373,279,68,14,279,19,83,15538994,32,2207114,72,10269164,2957885.0,1,1,1,1,1,1,0,1,1,120232904,27799592,1461954,6496692,2564715,11327133,32844807,1599462,0,1
226471,0,1,1,0,1,1,26600,2200,26600,2200,26600,2200,30750,30750,3030,3030,1,0,11243,866,69,17,866,26,91,44551625,39,5888860,68,14664929,9977189.0,1,1,1,1,1,1,0,1,1,348829407,78064463,5694374,17007666,6226378,31050696,85339297,4637036,0,1
226587,0,1,1,0,1,1,28530,90,28530,90,28530,90,28830,28830,5056,5056,1,0,1798,255,65,11,255,22,90,20743108,50,2874194,80,7630510,4722928.0,1,1,1,1,1,1,0,1,1,140871386,9773445,2497610,3127688,3050760,12277453,27963809,1269015,0,1
226833,1,0,1,1,1,0,5708,3873,5708,3873,7658,3873,9796,11746,1986,1204,0,0,4025,859,66,17,859,16,85,37843801,40,9831724,47,16693426,15257248.0,1,1,1,1,1,1,0,1,1,295866050,259185615,13734678,17573654,10645796,4431574,0,16977858,0,1
227216,1,0,1,1,1,0,8295,2795,8295,2795,18111,2795,11090,20906,4812,4418,0,1,21514,5308,85,26,5501,17,50,141466955,36,56712052,49,110673236,95941253.0,1,1,1,1,1,1,1,1,1,1535863192,335435141,72407141,95292716,58178761,19674911,0,120472711,0,1
227331,0,1,1,0,1,0,29038,888,29038,888,29038,888,29926,29926,3300,3300,1,0,5529,330,65,11,330,24,93,26066997,58,3726076,69,6551867,21689180.115322582,1,1,1,1,1,1,0,1,1,111473836,35415239,3723542,12983250,3815677,17705447,59816001,61364,0,1
227368,1,0,1,1,1,0,7233,1684,7233,1684,17049,1684,8917,18733,4520,4330,1,0,12622,4477,81,21,4793,19,84,168756823,64,86812019,34,43784072,85665609.0,1,1,1,1,1,1,1,1,1,1092868000,199069683,63768843,34780363,94003595,9014803,0,72544931,0,1
227429,0,1,1,0,1,1,7392,2600,7392,2600,7392,2600,9992,9992,3500,3500,1,0,1403,146,56,18,146,26,98,3079387,79,2354487,80,4038518,21689180.115322582,1,1,1,1,1,1,0,1,1,40215559,15279961,3768537,2167885,2617931,2298165,13621383,214026,1,1
227526,1,0,1,1,1,1,7253,3846,7253,3846,22552,3846,11099,26398,4320,3555,1,0,7802,1687,74,17,1687,21,90,84237009,63,26767221,72,36291537,27310840.0,1,1,1,1,1,1,1,1,1,767204618,86479359,26868259,22959237,28952755,21825971,0,47095645,0,1
227757,0,0,1,0,1,1,50310,797,50310,797,50310,797,51107,51107,2700,2700,0,1,23455,961,97,6,961,24,64,111174811,16,2995398,8,1903371,102884179.0,1,1,1,1,1,1,0,1,1,8424555000,1399802000,40486964,88092731,3203637,139960000,785976000,1513237,0,1
227845,0,1,1,0,1,0,48326,750,48326,750,48326,750,49076,49076,2770,2770,1,0,5203,695,72,14,695,20,91,93476366,38,6137189,54,12193074,12513033.0,1,1,1,1,1,1,0,1,1,393479249,137307931,20755347,17597944,6248501,78669050,113109087,4172684,0,1
227863,0,1,1,0,1,0,30800,760,30800,760,30800,760,31560,31560,4762,4762,1,0,1074,336,83,14,336,16,79,35889051,40,4130054,37,5258113,6758071.0,1,1,1,1,1,1,0,1,1,260268184,49221827,2604878,8850348,4435538,29899265,69674940,0,0,1
227881,1,0,1,1,1,1,5856,2880,5856,2880,15672,2880,8736,18552,3866,3866,1,0,12025,2858,79,21,2858,15,75,102917631,41,36764255,52,67725376,55300522.0,1,1,1,1,1,1,1,1,1,1075809507,156203040,54253328,36260981,36847291,19465424,0,63968441,0,1
228149,0,1,1,0,1,0,32700,1020,32700,1020,32700,1020,33720,33720,3000,3000,1,0,5210,544,74,12,544,24,93,50398197,43,4701455,56,8916304,17165074.0,1,1,1,1,1,1,0,1,1,341447479,45992780,10750808,17504048,4829042,45905612,101272464,3813206,0,1
228246,0,1,1,0,1,0,51958,6582,51958,6582,51958,6582,58540,58540,2600,2600,1,1,14010,1541,90,11,1541,23,71,167151980,11,3360131,21,8836081,92294497.0,1,1,1,1,1,1,0,1,1,3505468000,951246000,94800000,52727000,3620000,210449000,615710000,4539000,0,1
228325,0,1,0,0,1,1,20496,960,20496,960,20496,960,19834,19834,4856,4856,1,0,703,158,72,18,311,18,86,13451694,54,4184967,71,8254043,2438602.0,1,1,1,1,1,1,0,1,1,72321937,29982380,4119151,3241706,4525166,7697009,30579640,1251736,0,1
228431,1,0,1,1,1,0,7842,2758,7842,2758,18858,2758,10600,21616,3674,3674,0,0,9016,2043,77,16,2051,18,67,59982318,37,21240968,49,38118550,33578672.0,1,1,1,1,1,1,1,1,1,547197642,551369732,22491904,27895561,21203872,9792888,256119,28336314,0,1
228459,1,0,1,1,1,0,8326,2529,8326,2529,19778,2529,10855,22307,4110,5720,0,1,25461,6116,77,22,6116,18,54,141243958,36,58618158,49,106237051,94178358.0,1,1,1,1,1,1,1,1,1,1896725768,298305036,69229741,71464746,60196965,29998018,0,115477827,0,1
228468,0,1,1,0,1,0,22176,660,22176,660,22176,660,22836,22836,2898,2898,1,0,1342,107,79,11,107,16,82,6601930,48,1582525,60,2808792,2511617.0,1,1,1,1,1,1,0,1,1,61676568,6401166,736111,2244470,1665210,4176434,18478422,780562,0,1
228501,1,0,1,1,1,1,6547,2230,6547,2230,18817,2230,8777,21047,5186,7758,1,0,1012,271,52,11,271,15,76,9290633,56,5051690,44,4748127,5998114.0,1,1,1,1,1,1,0,1,1,98496607,9849499,4262572,4349378,5522611,2204975,0,5608875,0,1
228529,1,0,1,1,1,1,4951,3325,4951,3325,14123,3325,8276,17448,3216,3216,0,1,10169,1981,69,21,1982,17,66,51938182,39,23628176,53,56139446,22995813.0,0,1,1,1,1,1,1,1,1,735941514,79015005,24930607,17459049,22525687,1835475,0,27422680,0,1
228705,1,0,1,1,1,0,5127,4562,5127,4562,18158,7108,9779,25266,4040,3981,0,0,6308,962,72,17,962,16,63,30777269,46,14359037,51,24003061,26451050.0,1,1,1,1,1,1,1,1,1,363192885,37145596,16822989,14682556,14412693,10136836,0,17209182,0,1
228723,1,0,1,1,1,0,8395,3901,8395,3901,36849,3677,12783,39340,6062,6062,1,0,42872,9618,94,19,9618,18,62,324498711,21,58609246,30,97627837,229312846.0,1,1,1,1,1,1,1,1,1,8675065310,938010740,370082300,109090901,58201708,43540737,0,179395686,0,1
228769,1,0,1,1,1,1,8910,2468,8910,2468,26056,2468,11378,28524,4800,4800,1,0,14620,3596,76,24,3596,10,58,144958000,35,54702006,37,90272400,101475049.0,1,1,1,1,1,1,1,1,1,1730049278,222235337,63222840,97759722,59408198,0,0,120758416,0,1
228796,1,0,1,1,1,0,7446,1804,7446,1804,22512,1804,9450,24516,4232,4232,1,1,13121,3067,77,21,3067,14,72,114153902,57,57128120,37,48408270,63585991.0,1,1,1,1,1,1,1,1,1,1097641480,146088690,30663404,23799327,63810030,32545851,0,58427113,0,1
228802,1,0,1,1,1,1,6780,2280,6780,2280,20970,2280,9146,23736,4812,4336,1,0,3346,822,64,19,822,12,60,33035907,35,11347922,35,17408940,26379805.0,1,1,1,1,1,1,1,1,1,420281087,56927807,20081861,14967519,12922392,3404184,0,24072246,0,1
228875,0,1,1,0,1,0,51570,90,51570,90,51570,90,51660,51660,5228,4788,1,1,21145,2153,92,13,2153,23,73,186329618,14,6121934,28,17904728,74003546.0,1,1,1,1,1,1,0,1,1,3496001000,1139572000,60266000,145894000,6195783,199600455,563673000,3976908,0,1
228981,0,1,1,0,1,0,31450,400,31450,400,31450,400,31850,31850,2730,2730,1,0,2683,419,69,14,419,29,97,31459884,38,2567150,64,5889633,5583429.0,1,1,1,1,1,1,0,1,1,192547148,41807773,2221178,6906160,2612189,24546240,36071055,1686340,0,1
229018,1,0,1,1,1,1,2530,2306,2530,2306,7438,2307,4837,9745,3630,3704,1,1,1389,355,65,17,331,8,56,18800063,29,6175462,30,10494127,12313571.0,1,1,1,1,1,1,1,1,1,375615391,38279299,10030247,4588843,9851949,3120423,0,9353299,0,1
229027,1,0,1,1,1,0,5724,2842,5724,2842,17730,2842,8566,20572,4924,3782,1,1,21597,4343,78,27,4343,16,75,159423674,45,56198530,49,87861092,83818127.0,1,1,1,1,1,1,1,1,1,1467398093,226613567,89627997,38771341,62690579,0,0,101242363,0,1
229063,1,0,1,1,1,0,6941,1696,6941,1696,19707,1736,9173,21443,4945,4945,1,0,6687,1370,51,14,1370,19,87,43995091,69,23729003,70,35516171,7543398.0,1,1,1,1,1,1,0,1,1,503489316,385424831,17680977,16083438,22625142,4342457,201474,31568438,0,1
229115,1,0,1,1,1,0,8683,2917,8683,2917,20953,2917,11600,23870,4400,4400,0,0,29131,6048,87,19,6048,19,70,156473441,25,43517356,40,81539879,121835823.0,1,1,1,1,1,1,1,1,1,2480918482,269453330,113246805,54755924,41339197,13431760,0,111490717,0,1
229160,0,1,1,0,1,0,29026,4382,29026,4382,29026,4382,33408,33408,6000,4000,1,0,3208,328,64,12,328,22,97,27969789,51,3413567,57,8091200,21689180.115322582,1,1,1,1,1,1,0,1,1,152181205,22351865,4530069,12675868,3573118,24145829,58512049,2049461,0,1
229179,1,0,1,1,1,1,5537,2718,5537,2718,15353,2718,8255,18071,3762,2511,1,0,5824,1277,77,19,1277,12,68,49876469,39,19869930,44,33030656,35652692.0,1,1,1,1,1,1,1,1,1,791126774,404142173,35985069,16773427,19693089,10208605,0,33333536,0,1
229267,0,1,1,0,1,0,45840,616,45840,616,45840,616,46456,46456,1400,8132,1,1,9394,646,89,9,646,26,97,68470802,15,1742264,33,5079016,25740929.0,1,1,1,1,1,1,0,1,1,1721654383,154950175,15383291,23616919,1811502,65351651,145067849,1529791,0,1
229780,0,1,1,0,1,1,19996,1308,19996,1308,19996,1308,21304,21304,4256,4256,0,0,900,218,38,9,218,7,55,9671177,38,3671723,50,12918917,2524698.0,1,1,1,1,1,1,0,1,1,158651317,36937450,2398266,9004687,4234164,7411269,58309377,1448642,0,1
229814,1,0,1,1,1,0,5748,2708,5748,2708,7195,2708,8456,9903,4854,4854,0,0,4992,1216,82,15,1403,19,77,36473052,64,13508127,77,25971771,21599563.0,1,1,1,1,1,1,1,1,1,473860477,47910656,16484300,11524371,13302119,6483813,0,18595365,0,1
